player_id,name,sub_position,age,snapshot_date,horizon_months,outcome_due_date,model,current_value_eur,predicted_pct_change,predicted_value_eur,pct_q10,pct_q90
346314,Trevoh Chalobah,Centre-Back,26.913073237508556,2026-06-03,12,2027-10-31,xgboost,40000000,-0.1502338,33990647.79281616,-0.34558234,0.33805135
346483,Mason Mount,Attacking Midfield,27.394934976043807,2026-06-03,12,2027-10-31,xgboost,25000000,-0.23491739,19127065.31584263,-0.52131516,0.18386503
346707,Sean Longstaff,Central Midfield,28.591375770020534,2026-06-03,12,2027-10-31,xgboost,15000000,-0.33926216,9911067.634820938,-0.5217703,0.025395324
346890,Noah Okafor,Left Winger,26.026009582477755,2026-06-03,12,2027-10-31,xgboost,25000000,0.13115142,28278785.571455956,-0.28467953,0.61843926
348026,Nordi Mukiele,Right-Back,28.58590006844627,2026-06-03,12,2027-10-31,xgboost,16000000,-0.23900205,12175967.2164917,-0.46664387,0.046662476
349066,Alexander Isak,Centre-Forward,26.699520876112253,2026-06-03,12,2027-10-31,xgboost,85000000,-0.3110088,58564251.06525421,-0.5216005,0.093700655
349701,Antonee Robinson,Left-Back,28.8186173853525,2026-06-03,12,2027-10-31,xgboost,22000000,-0.3401836,14515961.110591888,-0.554634,0.0042802705
351749,Kalvin Phillips,Defensive Midfield,30.48596851471595,2026-05-28,12,2027-10-25,xgboost,2500000,-0.3926683,1518329.232931137,-0.61168146,0.051669236
352041,Lucas Perri,Goalkeeper,28.479123887748116,2026-06-03,12,2027-10-31,xgboost,10000000,-0.29603836,7039616.405963898,-0.5513092,0.094105296
353032,Omar Alderete,Centre-Back,29.43463381245722,2026-06-03,12,2027-10-31,xgboost,13000000,-0.29535618,9160369.604825974,-0.52431476,-0.0132881645
353775,David Akintola,Right Winger,29.88911704312115,2025-12-03,12,2027-05-02,xgboost,1200000,-0.11849027,1057811.6744756699,-0.44299468,0.49381602
354362,Rodrigo Bentancur,Defensive Midfield,28.93908281998631,2026-06-03,12,2027-10-31,xgboost,20000000,-0.40369996,11926000.714302063,-0.56948584,-0.008112447
355915,Cristian Romero,Centre-Back,28.10130047912389,2026-06-03,12,2027-10-31,xgboost,45000000,-0.32440555,30401750.206947327,-0.5219836,0.019627927
356141,Daichi Kamada,Attacking Midfield,29.82614647501711,2026-06-03,12,2027-10-31,xgboost,10000000,-0.38151485,6184851.52721405,-0.5817669,-0.030853493
357119,Ibrahima Konaté,Centre-Back,27.025325119780973,2026-06-03,12,2027-10-31,xgboost,45000000,-0.22718868,34776509.553194046,-0.43474305,0.1438043
357147,Diogo Dalot,Right-Back,27.211498973305954,2026-06-03,12,2027-10-31,xgboost,30000000,-0.14406064,25678180.754184723,-0.40087223,0.34114102
357162,Florentino,Defensive Midfield,26.78986995208761,2026-06-03,12,2027-10-31,xgboost,16000000,-0.2417207,12132468.700408936,-0.5096226,0.24288954
357565,Rodri,Defensive Midfield,29.946611909650922,2026-06-03,12,2027-10-31,xgboost,50000000,-0.4138901,29305495.32175064,-0.58742183,-0.09199129
357656,Jayson Molumby,Central Midfield,26.809034907597535,2026-05-28,12,2027-10-25,xgboost,3500000,0.16014361,4060502.6483535767,-0.27730513,0.7900756
357658,Mark Travers,Goalkeeper,27.044490075290895,2026-06-03,12,2027-10-31,xgboost,3000000,-0.15376484,2538705.4681777954,-0.47306752,0.5300875
357662,Declan Rice,Central Midfield,27.38398357289528,2026-06-03,12,2027-10-31,xgboost,120000000,-0.14220686,102935176.49173737,-0.36449304,0.23826388
359199,Andy Fisher,Goalkeeper,27.805612594113622,2025-12-03,12,2027-05-02,xgboost,600000,-0.13748017,517511.89827919006,-0.42528462,0.5033153
361093,Sven Botman,Centre-Back,26.390143737166323,2026-06-03,12,2027-10-31,xgboost,35000000,-0.103290886,31384819.000959396,-0.42611745,0.33277175
362108,Gabriel Gudmundsson,Left-Back,27.096509240246405,2026-06-03,12,2027-10-31,xgboost,20000000,-0.04956352,19008729.606866837,-0.38462302,0.39592832
363205,Gabriel Jesus,Centre-Forward,29.166324435318277,2026-06-03,12,2027-10-31,xgboost,17000000,-0.40179825,10169429.779052734,-0.59367913,-0.01599557
363901,Nik Tzanev,Goalkeeper,29.38261464750171,2026-05-12,12,2027-10-09,xgboost,100000,0.19268541,119268.54103803635,-0.36992744,0.70306826
365108,Dan Ndoye,Right Winger,25.60438056125941,2026-06-03,12,2027-10-31,xgboost,32000000,-0.22281665,24869867.3248291,-0.49359128,0.26809573
369316,Ferdi Kadıoğlu,Left-Back,26.65571526351814,2026-06-03,12,2027-10-31,xgboost,35000000,-0.07099662,32515118.308365345,-0.24370319,0.41767704
369962,Joël Piroe,Centre-Forward,26.836413415468858,2026-06-03,12,2027-10-31,xgboost,10000000,-0.22496086,7750391.364097595,-0.52667654,0.412454
371013,Ivor Pandur,Goalkeeper,26.17385352498289,2026-05-28,12,2027-10-25,xgboost,4500000,0.27948546,5757684.588432312,-0.25730518,1.0212382
371851,Jaka Bijol,Centre-Back,27.32375085557837,2026-06-03,12,2027-10-31,xgboost,20000000,0.0277989,20555978.007614613,-0.31240645,0.45591307
375885,Ibrahim Sangaré,Defensive Midfield,28.501026694045173,2026-06-03,12,2027-10-31,xgboost,20000000,-0.32770044,13445991.277694702,-0.54337066,0.032042507
378710,Richarlison,Centre-Forward,29.065023956194388,2026-06-03,12,2027-10-31,xgboost,25000000,-0.36837217,15790695.697069168,-0.5703078,-0.008356195
380350,Igor Julio,Centre-Back,28.317590691307323,2026-06-03,12,2027-10-31,xgboost,10000000,-0.3663375,6336624.920368195,-0.5608039,0.15601005
380744,Egil Selvik,Goalkeeper,28.826830937713893,2026-05-28,12,2027-10-25,xgboost,1500000,0.062172506,1593258.7590068579,-0.3687635,0.46346292
381753,Ilia Gruev,Defensive Midfield,26.075290896646134,2026-06-03,12,2027-10-31,xgboost,12000000,-0.069532074,11165615.111589432,-0.39492863,0.57332283
381963,Mike Tresor,Attacking Midfield,27.017111567419576,2026-06-03,12,2027-10-31,xgboost,2000000,-0.29195106,1416097.87940979,-0.52097857,0.39562726
385848,George Edmundson,Centre-Back,28.301163586584533,2025-12-03,12,2027-05-02,xgboost,750000,0.03155974,773669.8044463992,-0.40132448,0.4502691
386047,Axel Disasi,Centre-Back,28.229979466119097,2026-06-03,12,2027-10-31,xgboost,15000000,-0.32119566,10182065.069675446,-0.52795404,0.18499222
387626,Leon Bailey,Right Winger,28.815879534565365,2026-06-03,12,2027-10-31,xgboost,14000000,-0.38842523,8562046.766281128,-0.5854619,-0.009224424
388165,Yoane Wissa,Centre-Forward,29.746748802190282,2026-06-03,12,2027-10-31,xgboost,25000000,-0.4013927,14965182.542800903,-0.59245306,-0.068935014
391005,Mads Roerslev,Right-Back,26.926762491444215,2026-05-28,12,2027-10-25,xgboost,4000000,-0.22905466,3083781.361579895,-0.51207805,0.3860113
392179,Hjalmar Ekdal,Centre-Back,27.616700889801507,2026-06-03,12,2027-10-31,xgboost,5000000,-0.20423162,3978841.9008255005,-0.5241607,0.4382768
392591,Chiedozie Ogbene,Right Winger,29.073237508555785,2026-05-28,12,2027-10-25,xgboost,4000000,-0.3715933,2513626.81388855,-0.5727697,0.13158762
392757,Marc Guéhi,Centre-Back,25.88911704312115,2026-06-03,12,2027-10-31,xgboost,70000000,-0.08087373,64338839.054107666,-0.2763853,0.2703363
392763,Ian Poveda,Right Winger,25.831622176591377,2025-12-09,12,2027-05-08,xgboost,900000,-0.027773827,875003.5554170609,-0.4390479,0.8150224
392765,Emile Smith Rowe,Attacking Midfield,25.848049281314168,2026-06-03,12,2027-10-31,xgboost,20000000,-0.17471287,16505742.66910553,-0.499874,0.2641659
392768,Callum Hudson-Odoi,Left Winger,25.568788501026695,2026-06-03,12,2027-10-31,xgboost,30000000,-0.12893032,26132090.538740158,-0.43349168,0.4172364
392770,Angel Gomes,Attacking Midfield,25.754962354551676,2026-06-03,12,2027-10-31,xgboost,10000000,-0.3986927,6013073.027133942,-0.5235393,0.33901593
392771,Ethan Ampadu,Defensive Midfield,25.71663244353183,2026-06-03,12,2027-10-31,xgboost,30000000,0.011029652,30330889.569595456,-0.24459739,0.55395013
392775,Ryan Sessegnon,Left-Back,26.04243668720055,2026-06-03,12,2027-10-31,xgboost,22000000,-0.018525157,21592446.54327631,-0.3402623,0.44178078
393323,Brenden Aaronson,Attacking Midfield,25.61259411362081,2026-06-03,12,2027-10-31,xgboost,22000000,0.09513754,24093025.80356598,-0.26994285,0.6325685
393325,Josh Sargent,Centre-Forward,25.78507871321013,2025-12-03,12,2027-05-02,xgboost,20000000,-0.00026849905,19994630.01906406,-0.37023133,0.5324672
394327,Boubacar Kamara,Defensive Midfield,26.527036276522928,2026-06-03,12,2027-10-31,xgboost,40000000,-0.18941022,32423591.017723083,-0.383486,0.34275925
396174,Jimmy Dunne,Right-Back,28.605065023956193,2026-05-28,12,2027-10-25,xgboost,5000000,-0.18607593,4069620.370864868,-0.44698346,0.38141033
397033,Sandro Tonali,Defensive Midfield,26.069815195071868,2026-06-03,12,2027-10-31,xgboost,80000000,-0.10784859,71372112.63179779,-0.3663214,0.25865933
398065,Harvey Barnes,Left Winger,28.48186173853525,2026-06-03,12,2027-10-31,xgboost,32000000,-0.21185562,25220620.155334473,-0.46175566,0.12695763
399262,Fraser Murray,Left Midfield,26.55715263518138,2025-11-26,12,2027-04-25,xgboost,400000,0.23214442,492857.7661514282,-0.2614895,1.2504243
399434,Marcus Tavernier,Attacking Midfield,27.200547570157426,2026-06-03,12,2027-10-31,xgboost,25000000,0.03221659,25805414.747446775,-0.2356066,0.37680742
399776,Pau Torres,Centre-Back,29.377138945927445,2026-06-03,12,2027-10-31,xgboost,20000000,-0.3404747,13190506.100654602,-0.55798435,-0.03080754
400536,Mads Hermansen,Goalkeeper,25.894592744695416,2026-06-03,12,2027-10-31,xgboost,15000000,-0.17329447,12400582.954287529,-0.45178017,0.33539802
401173,Jadon Sancho,Left Winger,26.190280629705683,2026-06-03,12,2027-10-31,xgboost,18000000,-0.32018048,12236751.437187195,-0.52572346,0.27925944
401320,Dara O'Shea,Centre-Back,27.23340177960301,2026-05-28,12,2027-10-25,xgboost,16000000,-0.15386543,13538153.171539307,-0.3512696,0.3535392
401922,Samuel Chukwueze,Right Winger,27.033538672142367,2026-06-03,12,2027-10-31,xgboost,18000000,0.036222983,18652013.696730137,-0.31095698,0.6156651
403151,Robert Sánchez,Goalkeeper,28.539356605065024,2026-06-03,12,2027-10-31,xgboost,22000000,-0.18196219,17996831.77471161,-0.4120305,0.17882296
403898,Jordan Beyer,Centre-Back,26.039698836413415,2026-06-03,12,2027-10-31,xgboost,1500000,-0.13623437,1295648.4407186508,-0.52887964,0.5027543
404842,Vitaliy Mykolenko,Left-Back,27.014373716632445,2026-06-03,12,2027-10-31,xgboost,25000000,-0.11153311,22211672.17940092,-0.361641,0.34431392
406556,Tom McGill,Goalkeeper,26.190280629705683,2026-06-03,12,2027-10-31,xgboost,500000,0.116576664,558288.3320748806,-0.33808124,0.9007992
406634,Matt O'Riley,Central Midfield,25.530458590006845,2026-06-03,12,2027-10-31,xgboost,18000000,-0.18514939,14667311.042547226,-0.49280876,0.39533707
406635,Phil Foden,Attacking Midfield,26.015058179329227,2026-06-03,12,2027-10-31,xgboost,70000000,-0.27066064,51053755.28335571,-0.5123751,0.15763034
406638,Oliver Skipp,Defensive Midfield,25.21286789869952,2025-12-03,12,2027-05-02,xgboost,7000000,-0.12242427,6143030.129373074,-0.5120697,0.702111
408872,Paul Smyth,Right Winger,28.711841204654345,2026-05-28,12,2027-10-25,xgboost,800000,0.124662705,899730.1638126373,-0.3650684,0.89860207
410225,Ismaïla Sarr,Right Winger,28.268309377138944,2026-06-03,12,2027-10-31,xgboost,40000000,-0.12444856,35022057.592868805,-0.35947886,0.24226022
410425,Yves Bissouma,Defensive Midfield,29.75770020533881,2026-06-03,12,2027-10-31,xgboost,10000000,-0.44322836,5567716.360092163,-0.60506165,-0.0690011
410708,Pascal Struijk,Centre-Back,26.811772758384667,2026-06-03,12,2027-10-31,xgboost,22000000,-0.015030316,21669333.0463022,-0.34014475,0.42647702
411537,Zian Flemming,Centre-Forward,27.838466803559207,2026-06-03,12,2027-10-31,xgboost,12000000,-0.1416858,10299770.414829254,-0.43802434,0.36625186
412616,Giorgi Chakvetadze,Attacking Midfield,26.746064339493497,2026-05-28,12,2027-10-25,xgboost,3500000,-0.12485063,3063022.792339325,-0.4509162,0.5191739
413039,Bryan Mbeumo,Right Winger,26.822724161533195,2026-06-03,12,2027-10-31,xgboost,75000000,-0.21249709,59062718.600034714,-0.42920285,0.12843756
413220,James Justin,Right-Back,28.27378507871321,2026-06-03,12,2027-10-31,xgboost,12000000,-0.1677943,9986468.374729156,-0.48757017,0.2486125
413403,Ezri Konsa,Centre-Back,28.61054072553046,2026-06-03,12,2027-10-31,xgboost,40000000,-0.2364633,30541468.262672424,-0.41296077,0.11323498
413507,Nikola Milenković,Centre-Back,28.640657084188913,2026-06-03,12,2027-10-31,xgboost,28000000,-0.2819887,20104316.115379333,-0.46311784,0.009815047
414908,Marshall Munetsi,Central Midfield,29.464750171115675,2025-12-09,12,2027-05-08,xgboost,12000000,-0.4117683,7058780.550956726,-0.5850644,-0.07768412
415381,Mats Wieffer,Right-Back,26.546201232032853,2026-06-03,12,2027-10-31,xgboost,25000000,-0.08640987,22839753.329753876,-0.42107585,0.37179592
415912,Konstantinos Mavropanos,Centre-Back,28.476386036960985,2026-06-03,12,2027-10-31,xgboost,18000000,-0.17926306,14773265.00415802,-0.41177967,0.2186359
415970,Joe Worrall,Centre-Back,29.39356605065024,2026-06-03,12,2027-10-31,xgboost,2000000,-0.31255674,1374886.5127563477,-0.59668225,0.098640904
417346,Jack Harrison,Left Winger,29.05133470225873,2025-12-09,12,2027-05-08,xgboost,10000000,-0.28067833,7193216.681480408,-0.5583145,0.12466944
418560,Erling Haaland,Centre-Forward,25.867214236824093,2026-06-03,12,2027-10-31,xgboost,200000000,-0.08231247,183537505.56707382,-0.33131707,0.2805931
420002,Jean-Philippe Mateta,Centre-Forward,28.930869267624914,2026-06-03,12,2027-10-31,xgboost,30000000,-0.35605448,19318365.454673767,-0.537832,-0.0056024026
420210,Lutsharel Geertruida,Right-Back,25.87542778918549,2026-06-03,12,2027-10-31,xgboost,20000000,-0.09282418,18143516.331911087,-0.37948462,0.4324729
420243,Jurriën Timber,Right-Back,24.960985626283367,2026-06-03,12,2027-10-31,xgboost,70000000,-0.055767395,66096282.37783909,-0.34601903,0.29899555
420808,George Hirst,Centre-Forward,27.279945242984258,2026-05-28,12,2027-10-25,xgboost,10000000,0.043610666,10436106.659471989,-0.34392458,0.8615341
421637,Frank Onyeka,Central Midfield,27.93702943189596,2025-12-09,12,2027-05-08,xgboost,7000000,-0.28025427,5038220.077753067,-0.5490272,0.3071522
423440,Martín Zubimendi,Defensive Midfield,27.33196440793977,2026-06-03,12,2027-10-31,xgboost,75000000,-0.20957859,59281605.85463047,-0.40040553,0.1092683
424015,Nathan Patterson,Right-Back,24.629705681040384,2026-06-03,12,2027-10-31,xgboost,10000000,-0.06703827,9329617.321491241,-0.4455966,0.80847305
425334,Matty Cash,Right-Back,28.82135523613963,2026-06-03,12,2027-10-31,xgboost,22000000,-0.20431742,17505016.74413681,-0.4575874,0.118562944
425902,Ryan Yates,Central Midfield,28.531143052703626,2026-06-03,12,2027-10-31,xgboost,7000000,-0.39810592,4213258.5644721985,-0.563772,0.03801489
427568,Aaron Ramsdale,Goalkeeper,28.05475701574264,2026-06-03,12,2027-10-31,xgboost,12000000,-0.22596025,9288476.943969727,-0.4834322,0.32902932
428016,Brandon Austin,Goalkeeper,27.40041067761807,2026-06-03,12,2027-10-31,xgboost,500000,0.017837701,508918.85068267584,-0.36465314,0.7758045
428061,Riley McGree,Central Midfield,27.567419575633128,2026-05-28,12,2027-10-25,xgboost,3500000,0.19267717,4174370.0951337814,-0.28157645,0.8530311
429014,Morgan Gibbs-White,Attacking Midfield,26.349075975359344,2026-06-03,12,2027-10-31,xgboost,70000000,0.011985738,70839001.64812803,-0.26362476,0.37251002
429070,Vladan Kovacevic,Goalkeeper,27.64681724845996,2025-12-03,12,2027-05-02,xgboost,2500000,0.028524458,2571311.1460208893,-0.34369397,0.7975317
429915,Maxim De Cuyper,Left-Back,25.44558521560575,2026-06-03,12,2027-10-31,xgboost,22000000,-0.027613433,21392504.47228551,-0.3734542,0.5724799
429983,Jørgen Strand Larsen,Centre-Forward,26.321697467488022,2026-06-03,12,2027-10-31,xgboost,40000000,-0.21529993,31388002.634048462,-0.4555495,0.14985329
430310,Andrew Irving,Central Midfield,25.574264202600958,2025-12-09,12,2027-05-08,xgboost,5000000,0.09624957,5481247.864663601,-0.33138192,0.9949109
431755,Dejan Kulusevski,Attacking Midfield,26.105407255304584,2026-06-03,12,2027-10-31,xgboost,17000000,-0.2873543,12114977.061748505,-0.5317434,0.22263288
432164,Igor Jesus,Centre-Forward,25.267624914442163,2026-06-03,12,2027-10-31,xgboost,25000000,0.11843679,27960919.77506876,-0.2654646,0.61963826
432914,John Victor,Goalkeeper,30.302532511978097,2026-06-03,12,2027-10-31,xgboost,5000000,-0.3758102,3120948.9703178406,-0.6004749,0.06328271
433177,Bukayo Saka,Right Winger,24.7419575633128,2026-06-03,12,2027-10-31,xgboost,110000000,-0.17386785,90874536.33546829,-0.45989496,0.26548666
433188,Curtis Jones,Central Midfield,25.338809034907598,2026-06-03,12,2027-10-31,xgboost,35000000,-0.12258745,30709439.255297184,-0.4394507,0.44895384
433991,Ethan Galbraith,Central Midfield,25.045859000684462,2026-05-28,12,2027-10-25,xgboost,2500000,0.5569269,3892317.2652721405,-0.22673026,1.9287485
434223,Adam Idah,Centre-Forward,25.28952772073922,2026-05-28,12,2027-10-25,xgboost,4500000,-0.13451633,3894676.521420479,-0.48345852,0.7551288
434224,Maxence Lacroix,Centre-Back,26.157426420260094,2026-06-03,12,2027-10-31,xgboost,50000000,0.00038757484,50019378.74185387,-0.23695084,0.47187948
434675,Cody Gakpo,Left Winger,27.07460643394935,2026-06-03,12,2027-10-31,xgboost,60000000,-0.2313886,46116684.07917023,-0.4459783,0.12073468
435062,Callum Styles,Left-Back,26.168377823408623,2026-05-28,12,2027-10-25,xgboost,3000000,0.16706565,3501196.950674057,-0.27646437,0.90955096
435338,Gabriel,Centre-Back,28.45448323066393,2026-06-03,12,2027-10-31,xgboost,75000000,-0.21004012,59246990.82970619,-0.41321793,0.094509654
435648,Joshua Zirkzee,Centre-Forward,25.032169746748803,2026-06-03,12,2027-10-31,xgboost,20000000,-0.13237217,17352556.586265564,-0.5109822,0.49232644
438001,Santiago Bueno,Centre-Back,27.564681724845997,2026-06-03,12,2027-10-31,xgboost,10000000,-0.13394232,8660576.790571213,-0.41117033,0.43397143
442248,Ethan Pinnock,Centre-Back,33.01300479123888,2026-06-03,12,2027-10-31,xgboost,3000000,-0.4967191,1509842.723608017,-0.6268425,-0.12154391
444523,Lucas Paquetá,Attacking Midfield,28.28473648186174,2025-12-09,12,2027-05-08,xgboost,35000000,-0.24281168,26501591.205596924,-0.45242915,0.18226609
445939,Omar Marmoush,Centre-Forward,27.318275154004105,2026-06-03,12,2027-10-31,xgboost,50000000,-0.34036088,32981956.005096436,-0.52334565,0.12421262
447661,Douglas Luiz,Central Midfield,28.0684462696783,2026-06-03,12,2027-10-31,xgboost,18000000,-0.34097952,11862368.702888489,-0.54353255,0.11925288
447995,Ross Stewart,Centre-Forward,29.39630390143737,2025-12-03,12,2027-05-02,xgboost,2800000,-0.29465592,1974963.4265899658,-0.54412544,0.13316484
450050,Jean-Ricner Bellegarde,Central Midfield,27.93429158110883,2026-06-03,12,2027-10-31,xgboost,16000000,-0.28711432,11406170.845031738,-0.48750952,0.16512209
451276,Dominik Szoboszlai,Attacking Midfield,25.60438056125941,2026-06-03,12,2027-10-31,xgboost,100000000,-0.122171134,87782886.62433624,-0.3346696,0.27813387
454576,Róbert Boženík,Centre-Forward,26.524298425735797,2026-05-28,12,2027-10-25,xgboost,2500000,-0.1535413,2116146.758198738,-0.4702123,0.58586454
455661,Nick Woltemade,Centre-Forward,24.298425735797398,2026-06-03,12,2027-10-31,xgboost,55000000,-0.15905139,46252173.63238335,-0.46245125,0.2777054
456292,Ellery Balcombe,Goalkeeper,26.633812457221083,2026-06-03,12,2027-10-31,xgboost,400000,0.24381945,497527.7781486511,-0.27278855,1.1136708
458178,Jack Taylor,Central Midfield,27.928815879534564,2026-05-28,12,2027-10-25,xgboost,3000000,-0.13878769,2583636.9395256042,-0.44655186,0.46608922
460939,Tijjani Reijnders,Central Midfield,27.8466803559206,2026-06-03,12,2027-10-31,xgboost,50000000,-0.302832,34858399.629592896,-0.51244104,0.044280253
461883,Calvin Bassey,Centre-Back,26.42299794661191,2026-06-03,12,2027-10-31,xgboost,28000000,-0.054363158,26477831.587195396,-0.35907316,0.36177275
463603,Benoît Badiashile,Centre-Back,25.188227241615333,2026-06-03,12,2027-10-31,xgboost,15000000,-0.15630625,12655406.221747398,-0.5239877,0.5020838
463605,Bafodé Diakité,Centre-Back,25.404517453798768,2026-06-03,12,2027-10-31,xgboost,25000000,-0.19321397,20169650.76327324,-0.5240272,0.39476737
464599,Nicolas Madsen,Central Midfield,25.713894592744694,2025-12-03,12,2027-05-02,xgboost,3500000,0.05683565,3698924.779891968,-0.35189953,0.83000755
465555,Djordje Petrovic,Goalkeeper,26.652977412731005,2026-06-03,12,2027-10-31,xgboost,28000000,-0.065630965,26162332.981824875,-0.33147928,0.3640809
465717,Jayden Bogle,Right-Back,25.8507871321013,2026-06-03,12,2027-10-31,xgboost,15000000,0.19853881,17978082.15022087,-0.21456152,0.6551876
466805,Nico González,Defensive Midfield,24.413415468856947,2026-06-03,12,2027-10-31,xgboost,40000000,-0.091158465,36353661.41796112,-0.43181553,0.34018162
467623,Lyle Foster,Centre-Forward,25.746748802190282,2026-06-03,12,2027-10-31,xgboost,8000000,-0.18345745,6532340.407371521,-0.529386,0.46119684
468002,Ben Johnson,Right-Back,25.859000684462696,2025-12-03,12,2027-05-02,xgboost,7000000,-0.20966287,5532359.912991524,-0.54242903,0.4481082
468066,Jens Cajuste,Defensive Midfield,26.316221765913756,2025-12-03,12,2027-05-02,xgboost,8000000,-0.13517492,6918600.678443909,-0.49748576,0.5025421
468198,Joe Aribo,Central Midfield,29.8507871321013,2026-05-28,12,2027-10-25,xgboost,1800000,-0.3822893,1111879.277229309,-0.6068135,0.08700128
468539,Daniel Peretz,Goalkeeper,25.880903490759753,2026-05-28,12,2027-10-25,xgboost,4000000,-0.013476801,3946092.7955806255,-0.42000374,0.69491297
469050,Nathan Collins,Centre-Back,25.09240246406571,2026-06-03,12,2027-10-31,xgboost,30000000,-0.059263196,28222104.124724865,-0.34983376,0.42414758
469781,Marcos Senesi,Centre-Back,29.065023956194388,2026-06-03,12,2027-10-31,xgboost,25000000,-0.094007075,22649823.129177094,-0.36496598,0.17486142
470607,Brennan Johnson,Right Winger,25.02943189596167,2026-06-03,12,2027-10-31,xgboost,30000000,-0.21491814,23552455.90209961,-0.5139384,0.38517845
472423,Reece James,Right-Back,26.48596851471595,2026-06-03,12,2027-10-31,xgboost,60000000,-0.191174,48529559.96990204,-0.42713073,0.23961513
473050,Kevin Schade,Left Winger,24.514715947980836,2026-06-03,12,2027-10-31,xgboost,35000000,-0.01652221,34421722.646802664,-0.291815,0.45810655
473169,Brian Brobbey,Centre-Forward,24.334017796030118,2026-06-03,12,2027-10-31,xgboost,30000000,0.10272658,33081797.3613739,-0.2503839,0.65721714
474701,Crysencio Summerville,Left Winger,24.591375770020534,2026-06-03,12,2027-10-31,xgboost,35000000,0.024899155,35871470.42155266,-0.26685393,0.5244679
475188,Kiernan Dewsbury-Hall,Central Midfield,27.73990417522245,2026-06-03,12,2027-10-31,xgboost,35000000,-0.04098978,33565357.737243176,-0.28283274,0.24443088
475411,Wesley Fofana,Centre-Back,25.45927446954141,2026-06-03,12,2027-10-31,xgboost,28000000,-0.06858201,26079703.629016876,-0.443082,0.41207802
475416,Sorba Thomas,Left Winger,27.33744010951403,2026-05-28,12,2027-10-25,xgboost,14000000,0.019127082,14267779.149115086,-0.28454563,0.75975716
475959,Josko Gvardiol,Centre-Back,24.358658453114305,2026-06-03,12,2027-10-31,xgboost,70000000,-0.050905686,66436601.98897123,-0.38071036,0.24392346
476701,Manuel Ugarte,Defensive Midfield,25.144421629021217,2026-06-03,12,2027-10-31,xgboost,25000000,-0.20805463,19798634.201288223,-0.5264964,0.43198192
477758,Aaron Wan-Bissaka,Right-Back,28.517453798767967,2026-06-03,12,2027-10-31,xgboost,15000000,-0.37305835,9404124.766588211,-0.5759464,0.013199387
478573,Ryan Gravenberch,Defensive Midfield,24.04928131416838,2026-06-03,12,2027-10-31,xgboost,80000000,-0.08580542,73135566.11537933,-0.36216477,0.23499875
479999,Eberechi Eze,Attacking Midfield,27.928815879534564,2026-06-03,12,2027-10-31,xgboost,65000000,-0.13454089,56254842.430353165,-0.32404733,0.15975466
480723,Finn Azaz,Attacking Midfield,25.71937029431896,2026-05-28,12,2027-10-25,xgboost,20000000,-0.15244034,16951193.21346283,-0.34177238,0.4355166
480762,Lisandro Martínez,Centre-Back,28.372347707049965,2026-06-03,12,2027-10-31,xgboost,40000000,-0.23158965,30736414.194107056,-0.47476277,0.093343355
480987,Chris Mepham,Centre-Back,28.55852156057495,2026-05-28,12,2027-10-25,xgboost,3000000,-0.24627246,2261182.6211214066,-0.5163802,0.16149184
481675,Christos Mandas,Goalkeeper,24.709103353867214,2026-06-03,12,2027-10-31,xgboost,8000000,-0.13795847,6896332.263946533,-0.4825206,0.77665424
482836,David Strelec,Centre-Forward,25.14715947980835,2026-05-28,12,2027-10-25,xgboost,8000000,0.14890268,9191221.475601196,-0.2975154,0.9335262
483348,Djed Spence,Left-Back,25.815195071868583,2026-06-03,12,2027-10-31,xgboost,30000000,-0.24354355,22693693.48883629,-0.41389617,0.3577134
484547,Jeremie Frimpong,Right-Back,25.478439425051334,2026-06-03,12,2027-10-31,xgboost,35000000,-0.14919724,29778096.75037861,-0.43107358,0.38243493
485583,Ki-Jana Hoever,Right-Back,24.355920602327174,2026-05-28,12,2027-10-25,xgboost,3500000,-0.069172144,3257897.4962234497,-0.47295278,0.78595454
485585,Ian Maatsen,Left-Back,24.23271731690623,2026-06-03,12,2027-10-31,xgboost,30000000,-0.0185334,29443998.020142317,-0.36451605,0.44168806
485706,Amadou Onana,Defensive Midfield,24.79671457905544,2026-06-03,12,2027-10-31,xgboost,45000000,-0.08285987,41271306.01555109,-0.4200359,0.36130098
486049,Jérémy Doku,Left Winger,24.019164955509925,2026-06-03,12,2027-10-31,xgboost,75000000,0.03728185,77796138.63676786,-0.24181497,0.40647823
487465,Pedro Neto,Right Winger,26.234086242299796,2026-06-03,12,2027-10-31,xgboost,60000000,-0.12784988,52329007.387161255,-0.3519355,0.2877369
487969,Randal Kolo Muani,Centre-Forward,27.49349760438056,2026-06-03,12,2027-10-31,xgboost,20000000,-0.27682096,14463580.846786499,-0.5041994,0.24696954
488362,Conor Gallagher,Central Midfield,26.321697467488022,2026-06-03,12,2027-10-31,xgboost,32000000,-0.1571682,26970617.77114868,-0.52282685,0.3353982
488755,Jakov Medic,Centre-Back,27.238877481177276,2025-12-03,12,2027-05-02,xgboost,2000000,0.19533588,2390671.7598438263,-0.3303482,1.0173137
488935,Hákon Valdimarsson,Goalkeeper,24.637919233401778,2026-06-03,12,2027-10-31,xgboost,2500000,0.25655738,3141393.4379816055,-0.3319254,1.3945135
489359,Ao Tanaka,Central Midfield,27.72895277207392,2026-06-03,12,2027-10-31,xgboost,13000000,0.040847585,13531018.59986782,-0.3230477,0.65992564
